0.33894798159599304,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
