0.28309693932533264,0.9622641801834106
0.35224586725234985,0.9905660152435303
0.3534278869628906,1.0
0.35224586725234985,1.0
0.3546099364757538,1.0
0.3546099364757538,1.0
0.3546099364757538,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
0.3540189266204834,1.0
